Game number,Game type,White player,Black player,White rating,Black rating,My colour,My rating,Winner,Did i win?,number of moves,White accuracy,White opening accuracy,White middle accuracy,White end accuracy,No. best white,No. great white,No. good white,No. ok white,No. inaccuracy white,No. mistake white,No. blunder white,Improvement white,Black accuracy,Black opening accuracy,Black middle accuracy,Black end accuracy,No. best black,No. great black,No. good black,No. ok black,No. inaccuracy black,No. mistake black,No. blunder black,Improvement black,User accuracy,User opening accuracy,User middle accuracy,User end accuracy,No. best user,No. great user,No. good user,No. ok user,No. inaccuracy user,No. mistake user,No. blunder user,Improvement user
3699,600,elygeorge,Ainceer,1386,1470,Black,1470,Black,True,44.0,77.51,74.38,67.8,91.28,13,15,2,3,2,0,9,1,87.49,83.36,83.41,96.28,22,10,4,2,1,3,2,0,87.49,83.36,83.41,96.28,22,10,4,2,1,3,9,0
3700,600,Ainceer,AdskiyFan4ik,1476,1345,White,1476,White,True,51.5,74.96,80.95,68.03,75.56,26,6,4,1,4,1,10,1,54.42,74.18,41.46,47.61,13,9,1,0,4,5,19,1,74.96,80.95,68.03,75.56,26,6,4,1,4,1,10,1
3701,600,LDBarVi,Ainceer,1346,1481,Black,1481,Black,True,29.0,72.18,93.75,48.54,74.46,8,7,2,4,1,1,6,1,75.12,80.07,69.87,75.46,14,6,0,0,2,1,6,1,75.12,80.07,69.87,75.46,14,6,0,0,2,1,6,1
3702,600,Ainceer,pikaboo99,1487,1384,White,1487,White,True,19.5,85.31,99.19,86.83,67.34,11,4,0,0,2,2,1,2,63.69,85.74,37.18,64.49,5,4,2,0,2,0,6,1,85.31,99.19,86.83,67.34,11,4,0,0,2,2,1,2
3703,180,Ainceer,Tilolonde,1246,1304,White,1246,Black,False,31.0,78.24,95.72,53.15,84.09,8,12,2,2,1,1,5,1,85.93,88.35,74.49,94.71,16,8,2,0,2,0,3,1,78.24,95.72,53.15,84.09,8,12,2,2,1,1,5,1
3704,180,SuperKing03,Ainceer,1157,1252,Black,1252,Black,True,22.0,66.61,89.67,37.86,69.0,7,4,1,0,4,1,5,1,72.59,91.47,69.35,54.27,10,3,1,0,2,2,4,2,72.59,91.47,69.35,54.27,10,3,1,0,2,2,5,2
3705,180,Ainceer,SuperKing03,1258,1151,White,1258,White,True,29.5,77.5,83.22,73.36,75.94,14,6,1,2,1,1,5,1,70.71,78.92,78.3,53.14,11,5,3,0,2,1,7,2,77.5,83.22,73.36,75.94,14,6,1,2,1,1,5,1
3706,180,SuperKing03,Ainceer,1145,1264,Black,1264,Black,True,45.0,76.71,70.23,68.86,91.03,16,9,4,3,3,3,7,1,79.02,66.48,80.22,90.37,20,9,2,1,4,3,6,0,79.02,66.48,80.22,90.37,20,9,2,1,4,3,7,0
3707,180,Ainceer,Sabrosooo,1269,1109,White,1269,White,True,39.5,60.49,75.03,56.63,48.68,13,7,1,1,3,2,13,2,47.19,52.68,45.47,43.43,7,6,2,1,1,4,18,2,60.49,75.03,56.63,48.68,13,7,1,1,3,2,13,2
3708,180,WilsonJoshua,Ainceer,1195,1275,Black,1275,Black,True,35.0,78.22,80.49,71.24,83.36,12,8,2,4,3,2,4,1,78.21,72.57,77.32,85.34,14,8,1,1,4,2,5,0,78.21,72.57,77.32,85.34,14,8,1,1,4,2,4,0
3709,180,Bartosz19,Ainceer,1291,1284,Black,1284,Black,True,52.0,53.64,60.9,45.9,53.68,15,5,5,2,2,1,22,1,51.88,66.71,44.49,43.57,15,2,4,3,5,1,22,2,51.88,66.71,44.49,43.57,15,2,4,3,5,1,22,2
3710,180,Ainceer,pmcosta,1277,1337,White,1277,Black,False,45.0,67.7,81.05,57.77,64.27,13,9,3,2,5,2,11,1,69.32,65.2,58.99,83.79,16,5,5,2,4,3,10,1,67.7,81.05,57.77,64.27,13,9,3,2,5,2,11,1
3711,180,Narek_Saroyan1,Ainceer,1249,1285,Black,1285,Black,True,42.0,63.5,42.74,66.95,80.82,13,10,3,0,0,3,13,0,71.67,66.31,67.11,81.58,15,13,0,0,2,2,10,0,71.67,66.31,67.11,81.58,15,13,0,0,2,2,13,0
3712,180,bapi7,Ainceer,1229,1292,Black,1292,Black,True,52.0,74.48,86.26,54.18,82.3,22,11,3,2,2,1,11,1,79.53,82.77,66.96,88.66,23,14,0,3,2,1,9,1,79.53,82.77,66.96,88.66,23,14,0,3,2,1,11,1
3713,180,Ainceer,trust_the_rust,1284,1319,White,1284,Black,False,37.0,65.29,90.65,64.86,38.24,11,10,1,1,2,0,12,2,68.92,75.97,74.53,55.67,13,6,3,3,2,1,9,2,65.29,90.65,64.86,38.24,11,10,1,1,2,0,12,2
3714,180,Innadubstate,Ainceer,1282,1292,Black,1292,Black,True,56.0,56.54,63.95,62.63,42.28,13,9,3,2,5,2,22,2,61.09,57.39,58.16,68.1,20,7,0,4,3,4,18,0,61.09,57.39,58.16,68.1,20,7,0,4,3,4,22,0
3715,180,Ainceer,Mr-Ditkovitch,1284,1290,White,1284,Black,False,15.0,83.55,81.38,97.61,71.66,3,6,2,1,1,1,1,2,90.08,95.53,84.47,90.23,4,6,3,0,2,0,0,1,83.55,81.38,97.61,71.66,3,6,2,1,1,1,1,2
3716,180,Ainceer,Kobe4life95,1291,1239,White,1291,White,True,73.5,59.72,77.79,60.74,39.84,20,10,2,4,10,7,21,2,73.52,76.47,60.23,83.72,27,15,4,3,5,5,14,1,59.72,77.79,60.74,39.84,20,10,2,4,10,7,21,2
3717,180,Ainceer,disgruntled187,1283,1310,White,1283,Black,False,29.0,58.58,85.8,44.43,44.04,4,10,1,0,3,1,10,2,61.32,69.64,43.43,71.95,9,6,2,0,1,1,10,1,58.58,85.8,44.43,44.04,4,10,1,0,3,1,10,2
3718,180,krishnapalukuru,Ainceer,1256,1274,Black,1274,White,False,22.5,75.71,80.49,86.14,58.35,6,6,5,1,1,0,4,2,84.31,97.26,92.8,61.01,6,8,4,1,1,0,2,2,84.31,97.26,92.8,61.01,6,8,4,1,1,0,4,2
3719,180,Ainceer,Pierro512,1281,1232,White,1281,White,True,25.5,90.11,87.21,95.48,87.32,13,7,2,0,2,1,1,0,67.11,85.51,73.41,40.09,9,4,1,0,3,2,6,2,90.11,87.21,95.48,87.32,13,7,2,0,2,1,1,0
3720,180,sharvil7,Ainceer,1248,1272,Black,1272,White,False,72.5,73.6,72.94,59.22,88.68,24,19,3,5,3,4,15,1,73.03,66.4,62.73,89.96,25,18,5,2,4,3,15,1,73.03,66.4,62.73,89.96,25,18,5,2,4,3,15,1
3721,180,Montaldo,Ainceer,1297,1281,Black,1281,Black,True,22.0,66.07,96.51,64.92,32.45,3,9,1,1,2,0,6,2,65.66,59.89,78.08,59.83,8,5,1,0,0,1,7,2,65.66,59.89,78.08,59.83,8,5,1,0,0,1,6,2
3722,180,aleq316851,Ainceer,1352,1291,Black,1291,Black,True,18.0,67.66,89.55,42.16,71.29,7,2,1,1,2,1,4,1,78.47,85.53,68.6,81.28,10,4,0,0,0,0,4,1,78.47,85.53,68.6,81.28,10,4,0,0,0,0,4,1
3723,180,Ainceer,ZemmourRoiduMonde,1297,1205,White,1297,White,True,48.5,74.14,83.36,70.98,67.5,17,16,3,0,1,0,12,2,66.04,83.98,35.76,78.39,14,11,4,1,3,2,13,1,74.14,83.36,70.98,67.5,17,16,3,0,1,0,12,2
3724,180,Ainceer,Jorge0002,1290,1347,White,1290,Black,False,80.0,78.79,64.35,81.9,90.58,29,27,2,3,4,1,14,0,69.4,60.99,83.58,63.42,13,29,9,4,4,0,21,0,78.79,64.35,81.9,90.58,29,27,2,3,4,1,14,0
3725,180,JITHM,Ainceer,1284,1298,Black,1298,Black,True,40.0,62.2,56.94,45.14,84.94,9,10,0,4,1,4,12,1,68.55,72.92,46.1,86.3,11,6,7,3,2,1,10,1,68.55,72.92,46.1,86.3,11,6,7,3,2,1,12,1
3726,180,Ainceer,cchin88,1304,1197,White,1304,White,True,48.5,57.1,70.2,55.79,44.5,14,7,2,2,2,3,19,2,56.55,75.58,66.79,27.28,12,5,6,2,1,4,18,2,57.1,70.2,55.79,44.5,14,7,2,2,2,3,19,2
3727,180,Kriski18,Ainceer,1300,1312,Black,1312,Black,True,47.0,61.51,76.47,44.84,63.34,18,5,3,1,1,5,14,1,74.38,77.4,67.15,78.88,26,4,4,0,1,2,10,1,74.38,77.4,67.15,78.88,26,4,4,0,1,2,14,1
3728,180,Ainceer,happey22,1303,1297,White,1303,Black,False,24.0,68.18,68.36,94.31,41.87,6,6,3,1,2,0,6,2,74.08,83.27,95.97,43.0,10,4,2,1,2,0,5,2,68.18,68.36,94.31,41.87,6,6,3,1,2,0,6,2
3729,180,Opiekun,Ainceer,1322,1312,Black,1312,Black,True,36.0,61.32,83.75,37.88,62.32,6,9,4,1,3,2,11,1,65.83,95.55,50.42,51.51,10,8,4,1,1,1,11,1,65.83,95.55,50.42,51.51,10,8,4,1,1,1,11,1
3730,180,Ainceer,aleq316851,1305,1345,White,1305,Black,False,53.0,71.19,79.66,70.53,62.91,19,9,3,5,4,1,12,2,78.24,74.46,77.5,83.04,28,6,6,2,1,1,9,0,71.19,79.66,70.53,62.91,19,9,3,5,4,1,12,2
3731,180,Ainceer,haza111,1296,1285,White,1296,Black,False,25.0,56.32,85.02,57.26,23.08,5,5,2,1,2,0,10,2,66.43,70.39,58.4,70.02,9,5,1,1,1,1,7,1,56.32,85.02,57.26,23.08,5,5,2,1,2,0,10,2
3732,180,tidytitch,Ainceer,1350,1289,Black,1289,White,False,26.5,69.14,73.92,51.93,81.57,6,7,3,1,2,1,7,1,56.06,66.1,50.53,51.0,7,4,1,2,1,1,10,1,56.06,66.1,50.53,51.0,7,4,1,2,1,1,7,1
3733,180,Ainceer,LaMarmule,1281,1312,White,1281,Black,False,8.5,64.09,92.18,66.76,33.33,3,2,0,1,0,0,3,2,72.83,99.74,63.87,45.92,1,4,0,0,1,1,1,2,64.09,92.18,66.76,33.33,3,2,0,1,0,0,3,2
3734,600,simoni77,Ainceer,1563,1497,Black,1497,Black,True,41.0,82.87,90.48,61.18,98.03,19,8,5,2,1,1,5,1,71.72,82.6,52.68,80.51,13,11,3,4,0,0,10,1,71.72,82.6,52.68,80.51,13,11,3,4,0,0,5,1
3735,600,Ainceer,gianuzio,1505,1509,White,1505,White,True,40.5,66.85,93.01,48.76,58.15,14,7,4,1,2,1,12,1,71.59,79.31,52.79,82.07,14,11,2,0,2,2,9,1,66.85,93.01,48.76,58.15,14,7,4,1,2,1,12,1
3736,180,IgretPaul,Ainceer,1272,1273,Black,1273,White,False,27.5,83.87,97.71,84.78,67.59,16,5,2,0,1,0,4,2,70.05,80.25,79.77,50.13,9,5,3,0,2,3,5,2,70.05,80.25,79.77,50.13,9,5,3,0,2,3,4,2
3737,180,NhutVu,Ainceer,1299,1265,Black,1265,White,False,19.5,78.84,94.83,72.66,67.39,5,5,4,1,2,1,2,2,73.07,90.8,62.48,62.99,6,5,2,0,2,0,4,1,73.07,90.8,62.48,62.99,6,5,2,0,2,0,2,1
3738,180,Baitoven,Ainceer,1224,1256,Black,1256,White,False,13.5,85.26,76.97,95.3,83.09,5,3,3,0,1,2,0,0,78.08,72.32,90.58,72.77,1,7,0,1,1,2,1,0,78.08,72.32,90.58,72.77,1,7,0,1,1,2,0,0
3739,180,Ainceer,amasy05,1248,1290,White,1248,Black,False,18.0,65.61,83.3,73.18,40.37,4,5,1,0,2,2,4,2,81.19,85.41,93.53,64.62,9,2,2,1,1,1,2,2,65.61,83.3,73.18,40.37,4,5,1,0,2,2,4,2
3740,180,Ainceer,whenju,1239,1216,White,1239,Black,False,24.0,75.76,93.32,83.04,50.92,11,6,0,1,1,0,5,2,62.78,63.24,77.07,48.04,6,5,2,1,1,1,8,2,75.76,93.32,83.04,50.92,11,6,0,1,1,0,5,2
3741,600,muthupm2001,Ainceer,1488,1513,Black,1513,Black,True,38.0,74.48,74.96,77.23,70.97,13,10,2,1,3,2,7,2,85.38,84.06,82.82,89.6,10,11,8,2,3,2,2,1,85.38,84.06,82.82,89.6,10,11,8,2,3,2,7,1
3742,600,Ainceer,AdZulu,1520,1472,White,1520,White,True,49.5,76.72,80.9,69.55,79.91,20,12,2,2,3,2,9,1,74.37,78.55,80.13,64.16,18,10,3,3,2,5,8,2,76.72,80.9,69.55,79.91,20,12,2,2,3,2,9,1
3743,600,Ainceer,RIKARDO_be,1526,1426,White,1526,White,True,37.5,72.84,89.54,56.61,72.33,12,9,0,3,4,4,6,1,69.87,68.37,64.45,76.92,13,5,5,3,0,2,9,1,72.84,89.54,56.61,72.33,12,9,0,3,4,4,6,1
3744,600,RIKARDO_be,Ainceer,1420,1532,Black,1532,Black,True,24.0,73.59,93.42,77.68,49.66,3,12,0,0,4,1,4,2,89.68,88.4,85.84,94.79,11,6,4,0,1,1,1,1,89.68,88.4,85.84,94.79,11,6,4,0,1,1,4,1
3745,600,Moke67,Ainceer,1478,1539,Black,1539,Black,True,44.0,73.03,71.58,70.09,77.73,14,9,3,2,6,3,7,1,66.71,55.12,62.29,83.85,17,8,0,2,3,1,13,0,66.71,55.12,62.29,83.85,17,8,0,2,3,1,7,0
3746,180,Ainceer,BARUBELJAR,1232,1278,White,1232,Black,False,20.5,56.58,52.16,60.06,57.52,4,4,0,0,4,3,6,0,74.96,77.54,71.63,75.85,7,5,1,1,2,0,4,1,56.58,52.16,60.06,57.52,4,4,0,0,4,3,6,0
3747,180,Ainceer,fahimmalik,1225,1281,White,1225,Black,False,16.0,65.2,91.83,44.57,53.87,3,6,0,0,2,0,5,1,77.54,90.87,53.71,85.37,8,2,0,0,1,3,2,1,65.2,91.83,44.57,53.87,3,6,0,0,2,0,5,1
3748,180,srini404,Ainceer,1278,1218,Black,1218,White,False,19.5,67.19,97.36,38.6,65.33,7,4,1,1,1,0,6,1,81.72,97.68,83.21,61.62,11,3,1,0,1,0,3,2,81.72,97.68,83.21,61.62,11,3,1,0,1,0,6,2
3749,180,Koopablanca,Ainceer,1279,1211,Black,1211,White,False,8.5,68.28,84.0,40.81,80.02,2,2,0,1,1,2,1,1,61.89,74.33,88.11,3.9,3,1,0,0,1,0,3,2,61.89,74.33,88.11,3.9,3,1,0,0,1,0,1,2
3750,180,Ainceer,alaattindokumaci,1203,1220,White,1203,Black,False,4.0,67.16,86.87,94.88,0.0,0,2,0,1,0,0,1,2,99.02,98.08,99.94,100.0,1,3,0,0,0,0,0,0,67.16,86.87,94.88,0.0,0,2,0,1,0,0,1,2
3751,180,Forbannes,Ainceer,1225,1212,Black,1212,Black,True,32.0,73.49,92.1,72.7,53.89,11,8,3,0,1,4,5,2,72.68,96.12,42.92,79.64,14,5,2,1,2,1,7,1,72.68,96.12,42.92,79.64,14,5,2,1,2,1,5,1
3752,180,jak0x,Ainceer,1280,1222,Black,1222,Black,True,4.0,70.55,91.1,99.99,0.0,1,1,1,0,0,0,1,2,75.0,100.0,0.0,100.0,3,0,0,0,0,0,1,1,75.0,100.0,0.0,100.0,3,0,0,0,0,0,1,1
3753,180,Ainceer,enrique-s,1215,1258,White,1215,Black,False,23.0,74.83,92.78,69.8,60.07,9,3,2,3,0,3,3,2,78.82,85.3,82.15,67.61,10,5,1,2,1,0,4,2,74.83,92.78,69.8,60.07,9,3,2,3,0,3,3,2
3754,180,Ainceer,kagar52,1207,1224,White,1207,Black,False,41.0,81.14,78.18,78.6,87.06,17,9,3,5,1,0,6,0,86.58,77.93,96.71,84.99,16,15,2,2,2,0,4,0,81.14,78.18,78.6,87.06,17,9,3,5,1,0,6,0
3755,180,Ainceer,Joubert75,1200,1236,White,1200,Black,False,52.0,83.7,92.29,77.92,80.4,24,18,0,1,1,2,6,1,74.17,64.36,72.97,85.75,21,10,1,2,5,4,9,0,83.7,92.29,77.92,80.4,24,18,0,1,1,2,6,1
3756,180,SzogiZodiFerenc,Ainceer,1189,1192,Black,1192,White,False,17.5,78.48,94.26,71.13,70.03,8,4,1,1,0,2,2,2,61.64,76.99,69.5,33.78,6,3,0,0,1,1,6,2,61.64,76.99,69.5,33.78,6,3,0,0,1,1,2,2
3757,180,rodocaivano,Ainceer,1213,1184,Black,1184,White,False,47.0,77.21,63.3,84.65,84.1,22,8,1,0,4,6,6,0,71.15,66.74,69.99,77.1,24,3,0,5,2,2,11,0,71.15,66.74,69.99,77.1,24,3,0,5,2,2,6,0
3758,180,Ainceer,remichess3,1175,1158,White,1175,Black,False,17.0,72.07,96.7,72.56,41.91,3,8,0,1,1,0,4,2,80.93,91.44,71.21,80.0,8,3,1,1,2,0,2,1,72.07,96.7,72.56,41.91,3,8,0,1,1,0,4,2
3759,180,Ainceer,Brain-77,1166,1120,White,1166,Black,False,3.0,99.23,98.21,99.69,99.78,0,3,0,0,0,0,0,0,82.14,99.84,74.26,72.33,0,1,0,2,0,0,0,2,99.23,98.21,99.69,99.78,0,3,0,0,0,0,0,0
3760,180,lukie74,Ainceer,1091,1156,Black,1156,White,False,21.5,78.32,91.53,64.77,76.76,8,5,1,0,3,3,2,1,58.46,94.68,40.25,40.45,6,2,2,0,3,1,7,1,58.46,94.68,40.25,40.45,6,2,2,0,3,1,2,1
3761,180,Ouaks,Ainceer,1254,1150,Black,1150,White,False,11.5,64.55,93.04,94.13,6.49,2,5,0,1,0,0,4,2,68.64,85.08,59.2,59.33,0,5,2,0,1,1,2,1,68.64,85.08,59.2,59.33,0,5,2,0,1,1,4,1
3762,180,ThermoTitan,Ainceer,1127,1158,Black,1158,Black,True,17.0,85.34,96.77,95.36,59.59,7,5,2,0,1,1,1,2,90.12,97.64,97.77,71.92,8,6,1,0,0,1,1,2,90.12,97.64,97.77,71.92,8,6,1,0,0,1,1,2
3763,180,Ainceer,RDNZ35,1167,1192,White,1167,White,True,25.5,73.66,84.27,60.06,77.01,11,3,2,2,2,1,5,1,52.73,55.46,50.49,51.92,5,5,0,0,3,1,11,1,73.66,84.27,60.06,77.01,11,3,2,2,2,1,5,1
3764,180,CarlusMagnus747,Ainceer,1147,1158,Black,1158,White,False,30.5,85.65,84.87,81.79,90.38,14,8,0,4,1,2,2,1,71.73,85.32,67.17,62.7,8,10,0,1,3,2,6,2,71.73,85.32,67.17,62.7,8,10,0,1,3,2,2,2
3765,180,Ainceer,EJR1730,1166,1162,White,1166,White,True,28.5,93.44,94.52,92.61,93.18,7,17,2,0,2,1,0,1,72.13,88.89,69.9,55.73,7,5,5,3,2,1,5,2,93.44,94.52,92.61,93.18,7,17,2,0,2,1,0,1
3766,180,Ainceer,micheleguizzardi,1173,1114,White,1173,White,True,42.5,61.76,61.08,69.14,55.12,17,5,2,1,1,3,14,2,48.45,64.98,37.97,42.4,12,3,2,1,2,3,19,1,61.76,61.08,69.14,55.12,17,5,2,1,1,3,14,2
3767,180,Ainceer,JayArWhy,1166,1209,White,1166,Black,False,14.0,78.42,97.28,92.12,37.72,4,5,1,1,1,0,2,2,77.52,85.29,57.05,93.4,6,2,0,3,1,0,2,1,78.42,97.28,92.12,37.72,4,5,1,1,1,0,2,2
3768,180,Ainceer,TeddanTheTerran,1159,1197,White,1159,Black,False,11.0,68.3,99.48,56.86,42.01,5,2,0,0,0,0,4,2,85.35,85.63,85.6,84.65,3,2,3,1,2,0,0,2,68.3,99.48,56.86,42.01,5,2,0,0,0,0,4,2
3769,180,SuntailHawk,Ainceer,1152,1151,Black,1151,White,False,24.5,75.0,87.19,85.04,51.24,9,9,0,0,1,1,5,2,73.9,83.38,82.8,55.52,7,7,1,2,2,0,5,2,73.9,83.38,82.8,55.52,7,7,1,2,2,0,5,2
3770,180,vrs26695,Ainceer,1101,1158,Black,1158,Black,True,39.0,72.2,85.69,68.4,62.51,19,5,2,1,2,0,10,2,75.78,77.67,69.34,80.33,15,10,1,2,2,2,7,1,75.78,77.67,69.34,80.33,15,10,1,2,2,2,10,1
3771,180,Ainceer,ChristoMak,1151,1202,White,1151,Black,False,33.0,40.97,71.2,15.78,35.94,6,7,0,1,0,0,19,1,55.68,72.36,57.96,36.7,6,6,3,4,1,0,13,2,40.97,71.2,15.78,35.94,6,7,0,1,0,0,19,1
3772,180,forssis91,Ainceer,1180,1143,Black,1143,White,False,17.5,74.43,95.28,76.63,51.38,6,4,1,1,2,1,3,2,51.42,85.2,46.98,16.21,4,2,2,1,0,0,8,2,51.42,85.2,46.98,16.21,4,2,2,1,0,0,3,2
3773,180,fagm,Ainceer,1089,1150,Black,1150,Black,True,60.0,66.46,54.64,76.71,68.02,25,7,2,2,5,2,17,0,62.94,73.78,49.62,65.41,21,8,3,2,3,6,17,1,62.94,73.78,49.62,65.41,21,8,3,2,3,6,17,1
3774,180,Ainceer,rafaelmira8,1149,1110,White,1149,Draw,False,61.5,74.65,67.26,77.13,79.81,24,16,1,2,3,5,11,0,74.86,74.07,79.95,70.6,27,14,3,1,2,0,14,2,74.65,67.26,77.13,79.81,24,16,1,2,3,5,11,0
3775,180,Ainceer,abiejay,1157,1141,White,1157,White,True,56.5,76.39,85.3,62.25,81.61,18,14,8,1,3,3,10,1,77.68,80.99,70.55,81.72,18,19,4,2,1,3,9,1,76.39,85.3,62.25,81.61,18,14,8,1,3,3,10,1
3776,180,Yorou,Ainceer,1143,1148,Black,1148,White,False,16.5,67.32,98.4,49.9,50.94,8,2,0,0,2,1,4,1,47.54,72.14,60.01,5.56,6,1,0,0,0,1,8,2,47.54,72.14,60.01,5.56,6,1,0,0,0,1,4,2
3777,180,sebubebu,Ainceer,1164,1157,Black,1157,Black,True,39.0,77.25,83.13,61.69,86.93,14,9,2,2,5,2,5,1,82.68,94.99,67.72,85.34,16,10,1,4,2,2,4,1,82.68,94.99,67.72,85.34,16,10,1,4,2,2,5,1
3778,180,Ainceer,maxchautard,1164,1121,White,1164,White,True,9.5,84.71,86.66,100.0,66.81,6,2,0,0,1,0,1,2,51.75,74.35,66.32,14.59,1,2,0,1,0,2,3,2,84.71,86.66,100.0,66.81,6,2,0,0,1,0,1,2
3779,180,Ainceer,gumpster13,1154,1084,White,1154,Black,False,25.0,65.3,86.15,44.67,62.47,8,5,2,1,1,0,8,1,64.98,65.66,85.69,43.51,9,2,2,1,4,1,6,2,65.3,86.15,44.67,62.47,8,5,2,1,1,0,8,1
3780,180,daniel7162,Ainceer,1173,1163,Black,1163,Black,True,41.0,64.74,79.27,53.45,61.25,13,7,3,2,3,1,12,1,69.36,75.49,54.2,79.09,12,9,2,2,5,3,8,1,69.36,75.49,54.2,79.09,12,9,2,2,5,3,12,1
3781,180,Ainceer,Jikutio,1169,1063,White,1169,White,True,45.5,81.98,84.99,89.19,71.55,16,14,4,2,4,0,6,2,59.75,64.62,50.34,64.28,16,3,2,1,4,6,13,1,81.98,84.99,89.19,71.55,16,14,4,2,4,0,6,2
3782,180,zancencic,Ainceer,1263,1163,Black,1163,White,False,22.5,77.02,86.52,63.77,81.31,8,6,3,0,0,2,4,1,86.01,92.51,88.0,76.59,8,8,1,0,3,1,1,2,86.01,92.51,88.0,76.59,8,8,1,0,3,1,4,2
3783,180,LuisJavier234,Ainceer,1098,1170,Black,1170,Black,True,8.0,71.71,59.65,67.93,95.48,0,3,1,0,2,2,0,0,90.18,92.6,81.27,99.89,2,4,0,1,0,1,0,1,90.18,92.6,81.27,99.89,2,4,0,1,0,1,0,1
3784,180,Ainceer,Roger2905,1162,1186,White,1162,Black,False,41.0,81.91,89.8,86.6,68.35,10,16,4,3,2,2,4,2,78.48,82.62,76.28,76.38,14,7,5,1,7,3,4,1,81.91,89.8,86.6,68.35,10,16,4,3,2,2,4,2
3785,180,Steinwand,Ainceer,1181,1171,Black,1171,Black,True,6.0,65.42,98.5,49.55,48.23,0,4,0,0,0,0,2,2,99.85,99.92,99.63,100.0,4,2,0,0,0,0,0,1,99.85,99.92,99.63,100.0,4,2,0,0,0,0,2,1
3786,180,newyorkplayer,Ainceer,1202,1164,Black,1164,White,False,14.5,97.71,99.09,97.42,96.63,7,7,1,0,0,0,0,2,74.91,99.17,90.57,25.0,7,3,0,0,1,0,3,2,74.91,99.17,90.57,25.0,7,3,0,0,1,0,0,2
3787,180,Ainceer,abramrobijns,1155,1107,White,1155,Black,False,16.0,78.46,96.69,55.07,79.97,6,6,0,1,0,0,3,1,63.48,79.96,67.87,39.29,5,2,1,1,2,1,4,2,78.46,96.69,55.07,79.97,6,6,0,1,0,0,3,1
3788,180,fx666,Ainceer,1201,1148,Black,1148,White,False,34.5,57.11,75.0,32.64,64.29,8,6,3,0,2,3,13,1,63.5,65.38,78.36,46.6,7,9,2,1,3,1,11,2,63.5,65.38,78.36,46.6,7,9,2,1,3,1,13,2
3789,180,Ainceer,Nebulo_S,1139,1126,White,1139,Black,False,26.0,68.88,84.76,74.1,45.15,7,7,1,1,1,3,6,2,73.37,87.1,50.48,83.66,12,3,2,1,3,0,5,1,68.88,84.76,74.1,45.15,7,7,1,1,1,3,6,2
3790,180,DMJones3,Ainceer,1163,1148,Black,1148,Black,True,31.0,48.22,69.01,20.04,53.54,5,6,1,0,4,2,13,1,55.72,72.15,32.8,60.58,9,7,0,0,0,2,13,1,55.72,72.15,32.8,60.58,9,7,0,0,0,2,13,1
3791,180,Ainceer,Ousievits,1157,1182,White,1157,White,True,42.5,63.87,81.06,28.62,80.69,8,12,2,2,4,3,12,1,53.27,54.94,42.25,62.62,6,10,2,1,3,5,15,1,63.87,81.06,28.62,80.69,8,12,2,2,4,3,12,1
3792,180,MLPlover123,Ainceer,1071,1147,Black,1147,White,False,38.5,74.55,80.65,64.31,78.69,14,7,6,1,2,3,6,1,76.34,86.51,73.15,68.79,14,9,4,1,2,1,7,2,76.34,86.51,73.15,68.79,14,9,4,1,2,1,6,2
3793,180,Ainceer,LeonardoSeemann,1155,1125,White,1155,White,True,31.5,89.65,91.19,89.1,88.57,10,13,3,3,1,1,1,2,67.38,82.08,66.97,51.61,8,8,2,1,2,2,8,2,89.65,91.19,89.1,88.57,10,13,3,3,1,1,1,2
3794,180,Ainceer,merhami,1164,1177,White,1164,White,True,22.5,76.49,92.97,74.81,59.58,9,7,1,0,1,0,5,2,46.08,72.6,45.85,15.99,5,2,1,0,1,4,9,2,76.49,92.97,74.81,59.58,9,7,1,0,1,0,5,2
3795,180,federico69,Ainceer,1198,1173,Black,1173,Black,True,26.0,52.6,59.48,54.66,42.54,5,5,1,1,3,1,10,2,48.63,49.61,42.32,54.61,6,4,0,0,3,1,12,1,48.63,49.61,42.32,54.61,6,4,0,0,3,1,10,1
3796,180,Ainceer,Nadav1111,1165,1181,White,1165,Black,False,42.0,63.64,70.43,69.33,51.16,13,6,2,1,6,3,11,2,67.33,70.45,56.18,75.36,14,6,4,1,2,5,10,1,63.64,70.43,69.33,51.16,13,6,2,1,6,3,11,2
3797,180,Sabuhi199720,Ainceer,1186,1174,Black,1174,Black,True,54.0,75.13,88.33,65.61,71.44,22,8,7,4,1,2,10,1,76.15,79.77,55.99,92.68,21,15,4,0,2,1,11,1,76.15,79.77,55.99,92.68,21,15,4,0,2,1,10,1
3798,180,Davik38,Ainceer,1122,1181,Black,1181,Black,True,55.0,60.73,66.75,47.24,67.85,16,11,4,2,0,1,21,1,68.17,56.87,69.92,78.35,24,7,4,4,0,0,16,0,68.17,56.87,69.92,78.35,24,7,4,4,0,0,21,0
3799,180,Ainceer,dshek,1190,1221,White,1190,White,True,41.5,83.28,94.68,98.09,57.07,17,9,6,3,1,3,3,2,63.01,81.89,63.89,41.74,10,8,4,2,3,1,13,2,83.28,94.68,98.09,57.07,17,9,6,3,1,3,3,2
3800,180,Stevegil007,Ainceer,1205,1182,Black,1182,White,False,28.5,71.31,91.61,66.14,54.48,10,7,0,2,3,1,6,2,69.38,86.12,66.36,53.79,12,3,1,1,4,0,7,2,69.38,86.12,66.36,53.79,12,3,1,1,4,0,6,2
